,user,txt
2811,bEhWdmNBckNjanFrUTZDVVlxckZoUT09,올리브영어플에서 리뷰 수도 많고 만족도도 높다고 나와서 처음으로 구매해봤어요 좋아요 올리브영 체험단으로 제품을 받아서 써봤어요 패키지는 두꺼운 유리병이어서 무게가 조금 나가는 편이어서 작은 공병에 덜어서 쓰면 괜찮을 것 같아요 그리고 에센스같은 약간의 점성이 있는 편이어서 피부에 잘 스며들어서 좋아요 배송도 안깨지고 안전하게 와서 좋아요 토너를 바르고 크림이나 로션으로 넘어가기 전에 발라주고 다음 기초제품을 바르면 더 잘 흡수가 되고 피부도 금방 촉촉해져서 좋아요 그리고 패키지의 병이 투명한 유리병이어서 안에 내용물이 얼마나 남았는지 사용할 때마다 보여서 좋아요 불투명하거나 안이 안보이는 패키지는 거의 다 썼을 때 알게 되서 급하게 주문하는 경향이 있는데 투명한 패키지여서 남은 양을 알 수 있게 되어서 좋아요 아침세안하고 건조할 때나 저녁에 자기 전에 발라주면 촉촉해져서 좋아요
2812,bEk2dm16NDhsQUt4bVNlYktsUlpkZz09,랩시리즈 몇년간 써오지만 항상 좋아요 올리브영에서 할인받고 사니까 더 좋네요애프터쉐이브는 클럽맨 피노드가 최고에요 향도 중독됩니다
2813,bElkOHlGZUh3TXdnQTVtak1uK2d5QT09,건성분들 사용주의 금방 스며드는건지 위에 크림을 안덮어두면 얼굴이 많이 댕겨요 진득한 것 싫어히시는 분이 쓰기에 좋을 것 같아요
2814,bEpQcWE4M1ZtMU1xMDNEVHpuQkx1UT09,기존에 쓰던 제품이 있었는데 보습감이 좋지 않았어요 이번에 친구가 독도로션 추천해줘서 구매했는데요 너무 만족해요 제 피부가 건조라서 오후되면 피부가 땅겨요 근데 독도로션 바른 뒤에는 땅긴다는 느낌이 들지 않고 밤까지 지속되니 너무 좋네요 다음에도 독도로션 구매할게요 아크네스 모이스처 플루이드 저번에 구매했는데 정말 정말 순하고 제 피부에 맞아서 또 구매 했어요 이번에는 로션이랑 스킨도 구매했어요 일단 향은 무향이구요 제 피부가 예민한 피부라서 조금이라도 독하거나 오래된거 사용하면 올라오는 피부라 근데 아크네스는 정말 순하고 보습도 나름 있는거 같아요 요새 뾰루지 안 올라와서 좋고 로션자체가 바르고나서도 끈적임이 없어서 너무 너무 좋네요 벌써 한통 다 사용했어요 세일하면 바로 구매하려구요 로션이 만원대 학생들이 쉽게 구매할 수있구 가격이 너 무 착하구 여러모로 저한테 너무 고마운 제품이에요 다만 사용할때 불편한점이 있어요 용기가 너무 딱딱하다보니깐 사용할때 조금 불편하네요 튜브형으로 바꾸면 좋을듯 싶네요 제가 건조한피부인데 전에 썼던 로션은 너무 보습감이 없어서 안 좋았고 제 피부에 안 맞아서 그런가 사용하면 얼굴이 붉게 변하면서 뾰루지가 나더라고요 그리고 향도 오래된 로션냄새가 나서 돈 아까워서 어쩔수없이 사용하다가 결국엔 다른제품을 사게 됐는데요 아크네스로션은 보습감도 있고 냄새도 무향에 가까워서 너무 만족스럽네요 그리고 로션바르고나서도 아직 뾰루지 반응이 안 올라와서 정말 좋네요 바르고난후 시간이 지났는데도 피부가 땅기지 않네요 너무 좋아요 이벤트라서 싸게 구매했는데 다음에 로션 다 쓰면 다시 살 의향이 있을정도로 너무 만족합니다 로션 사면서 샘플로 스킨이 왔는데요 스킨도 자극적이지 않고 피부진정에 탁월한거 같아요 앞으로 아크네스로션 꾸준히 사용해서 피부미인이 되고싶네요 아크네스 포맨 퍼펙트스킨 귀찮아서 스킨 따위는 바르지 않았던 나 저번에 아크네스 로션 구매할때 샘플로 온 스킨이 있었는데 생각보다 제 피부랑 맞고 너무 좋아서 이번에 구매했어요 아크네스 로션이랑 스킨 자체가 순하고 유분기가 많은 피부한테 딱인거같아요 향도 무향이라서 좋아요 가끔 너무 독한 제품 사용하면 머리가 아파서 반도 못 쓰고 버릴때가 있었는데 아크네스는 무향이라 저와 딱 맞는 제품이네요 저처럼 피부가 예민하거나 복합성 피부를 가지신 분들한테 추천해요 바르고 나니 피지케어에 도움도 주고 예민한 피부에 진정도 돼요 그리구 보습도 되는거같아요 가격도 보통 스킨보다 저렴하고 무엇보다 세일할때 구매해서그런가 더 저렴하게 구매했어요 다 사용하면 또 구매 할 게요
2815,bEtqTHY1UnJQRWZDYVpIaFlMNmJ0dz09,흠 좁쌀이나 여드름에 직접적인 효과는 못봤지만 그냥 믿고 쓰고 있어요 다른 토너 사용했을 때도 눈에 띄는 효과를 못봐서 좋으려니 하고 씁니다 그냥 손에 왕창 덜어서 찹찹 흡수시켜요 닦토에도 조음
2816,bEw0V2hDZ2tTOVBEeXJIc21mYi9CZz09,말할것도 없이 벌써 몇통째 쓰고 있는지 셀 수가 없어요 인생 토너라서 이거 없어지면 못 살아요 평생 팔아주세요 순하고 닦토하기 좋고 냄새 안나고 최고에욘
2817,bExqWTg4cXZ2VUFLNVAvb1o1dGc1Zz09,유명한 제품이라 구매해봤어요 닦토 용으로 구매했는데 끈적이지 않아 좋네요
2818,bFBLRVlZWTF4SmYvZi9hU2lKdUhZdz09,화장은 잘먹는것 같은데 드라마틱한 효과를 원하시면 아쉬울수 있는 상품입니다 하지만 이거 흡수시키고 좀 꾸덕한 크림 발라주면 저는 딱 보습유지에 좋은게 느껴졌어요 좀 더 저렴하면 좋을것같지만요 보습 유지만을 생각하시면 추천합니다
2819,bFBtWmlZUHFsckVRcHdNV2ZSbWRxQT09,건성인 남자친구 써보라고 사줬는데 로션은 괜찮은데 토너가 너무 건조하다고 하네요 완전 지성인 남자분들 아니면 여름에만 써야 적합할거 같아요요즘 정착해있는 어성초 토너예요 수부지 트러블 초민감성 피부인데 자극없이 순하고 좋아요 사계절 무난하게 쓸수있을 거 같아서 세일할때마다 쟁여놓으랴구요
2820,bFJjMG9JTHFJQzRVK3VHa0xtRkwyUT09,이 토너 저 토너 쓰다가 인생토너 등극한 제품 손으로 챱챱 발라도 미끄덩 거리는거 없이 잘 발리고 토너팩으로 쓰면 얼굴 열감 확 내려가서 붉은기도 내려가고 미쳤습니다 진정에만 효과있는 줄 알았더니 보습도 괜찮아서 한통 다 쓰면 다시 살 예정입니다 병풀 추출물 어성초 잘 맞으시고 끈적임 없이 흡수 잘 되는 토너 원하시면 추천드립니다 증정품으로 토너패드와서 써봤는데 지금 쓰는 패드 다 쓰고 나면 그걸로 걸아탈 예정입니다
2821,bFU2QkxJMTVJOHRjaFVaVlJMVGF6dz09,가성비 넘좋아요 양도 많아서 듬뿍듬뿍 쓰는데 촉촉하고 좋습니다 닦토할땐 펌핑이 편하지만 손으로도 바르다보니 조금 불편하긴했어요 그래도 가격도 좋고 순해서 만족스럽게 잘쓰고있습니다
2822,bFVsemJuci9jQXg3SkJYSm1ScUs5QT09,추천받아샀는데 좋을거같아요 한달후후기남길게영
2823,bFYyOXFhTU9nNnlodEcwcWFibDJBdz09,민감한 피부이신 분들 진정에 좋구 피부결 정돈하는데 딱이에요 용량도 많아서 좋네용선물로 줬는데 올인원이라 챙겨바르기도 편하고 산뜻한 느낌
2824,bFZiUDRySUZOak9lcnhQSTYwTlhhUT09,독도 토너는 그냥 무난하게 바르기 좋은 제품이에요 막 촉촉하게 보습이 된다기 보다는 밤에 세안하고 피부를 닦아내기 좋은 토너 인거 같아요 건성 피부로써 닥터지 마몽드 싸이닉 라로슈포제 등등 좋다는 건 다 써봤는데 제 기준 피부에 수분을 채워준다는 느낌이 든건 닥터지 라로슈포제 인거 같아요 전 봄가을겨울에는 닦토 하고 나서 손에 묻혀 두세번 덧발라주는데 독도 토너는 몇번 레이어드해서 토너로 흡수 시키기에는 아쉬웠어요 그리고 이 토너는 무난하게 사계절 내내 사용하기에 좋은 거 같아요 토너는 매일매일 바르기 때문에 성분이 참 중요한 거 같아요 저는 닦토로 항상 토너를 사용하고 있어요 다쓰면 재구매 안하고 항상 다른 걸로 바꿔서 사용해보고 있는데 싸이닉 토너는 아주 오래전에 사용해보고 이번에 두번째 사용하는 거에요 싸이닉 토너는 끈적임 없고 묽은 토너로 정말 간단하게 아침에 손으로 챱챱 해주거나 닦토 해주기 좋아요 약산성 마일드 케어로 진정에 도움을 주고 자극도 없이 산뜻하니 좋아요 대용량에 에 세일까지하니 안 살수가 없죠 건성 지성 복합성 모든 피부에 만족할 수 있을 거 같고 막 쓰기 좋은 제품입니다
2825,bG5Qdlg3eDN3UWxSc1o5Y1VMRlF5Zz09,피부가 예민한편이여서 순한 토너들이라고 하는것들도 피부에 맞지않았는데 무향에 가까운향이고 사계절 내내 정착해서 사용할수있는 토너인것같아서 너무 좋아요 자극없이 무향으로 지성인 피부들도 수분가득하게 스킨케어 가능한것같아요 물같이 묽은 제형이며 닦토로 사용해도 좋고 흡수시키면서 사용하는 용도로도 좋아요
2826,bG5SQlFOYnBiWjh0SFliMWVrTWhlQT09,세통째 구매중인데 악건성 피부에 데일리 로션으로 좋습니다 물론 밤에는 슬리핑 팩이나 수분크림까지 바르지만 화장하기전에나 아침에 스킨이랑 이거 하나만 발라도 좋아요 향료가 많이 들어가거나 하면 좁쌀 여드름이나 뾰루지도 자주 생기는데 얘는 뭐 안나더라두요 항상 쓰고있는데 피부결 정리도 잘 되고 제가 악건성인데 너무 촉촉하고 좋아요 막 찐득거린다는 느낌이 들지도 않구요 향은 그냥 무난한 화장품 향이라서 딱히 코를 찌르는 느낌이 있거나 하지 않으니 데일리로 쓰기 정말 좋은 제품 같아요 한 세통째 연속으로 쓰고 있습니다
2827,bGFVelVGdUhQT2diNlM5eUhXZFpCdz09,재재구매예욜 딱히 단점업 이 무난하게 사용하고 있어요 재구매예요 저에게는 딱 맞는 제품이라 자주 구매합니당 사용하는 토너 중에 가장 마음에 들어서 재구매도 번 넘게 한 제품입니당
2828,bGJKUWlzYmJJd3JCRmRlRDNxemwxQT09,기획 상품이라 용량이 많이 들어 있어 선물용으로 좋아 두 세트 구매해 주니 엄청 좋아했어요 여름이오면서 스킨 로션 많이 써서 저렴하게 잘 산 것 같아요
2829,bGMzdlRXZFVFUGJzaEVuN3pWMnZGZz09,처음엔 제가추천해서 아빠가 사용했는데 건성인데 이게 잘맞다고 이것만사달라하세요 비싸지만 안땡겨서 좋다고 하시니 뿌듯합니디저희아빠에게 써보라고 줬는데 건성피부에 좋다고 하세요 아빠가 마침 스킨을 다 쓰셨다고 하시길래 세일할때 구매했습니다 요즘 피부에 관심이 많아져서 아빠피부타입을 알아보던중에 건성이시란걸 알았어요 나이드시니 유분기가 점점 사라지셨다고 그래서 귀찮지않게 올인원으로 사드렸습니다 이제품이 올인원 제품으로 유명하더라구요 그중에 스킨밀크가 건성에 좋고 성분도 착하다고 그래서 언능 겟했습니다 아빠가 사용하셔서 물어보니 촉촉하다고 하시더라구요 보습이 좋아 건성피부에 딱 맞는것같아요 특히나 겨울철엔 더 트잖아요 나중에 또 세일할때 쟁여둘 거에요 맘에들어가셔서 괜히 효도한것같네요
2830,bGRvemhkUW51RGt6UTdET3F3QmFtUT09,환절기 건성인들이 아무리 자기 전에 나이트루틴으로 듬뿍 무언가를 바르고도 자고일어나면 당기는 피부에 여기서 뭘 더 해야하는지 고민할 시기이지요 당긴다면 그대로 피부가 늙는다는거라는 말에 겁을먹고 속건조를 잡기로 했어요 제가 잘 보는 뷰티블로거 분이 속건조에는 바이오더마 하이드라비오 라인이 많은 건성인들을 구했다고 하시길래 세일을 맞아 구매하게 되었어요 끈적함이라곤 하나도 없는 완전 물같은 제형입니다 토너로 피부결 정리 하고 건조함이 느껴지는 부위에 꾹꾹 눌러 수분 채워 주는게 첫번째 단계구요 전 토너가 화장솜에 남아있는 게 아까워서 진짜 많이 두드리고 얹어두는 편이에요 거의 토너팩처럼 사용 중입니다 하이드라비오 세럼과 함께 한다면 더 좋다고 해요 저도 쓰는 중 처음에는 이게 그렇게 드라마틱하게 좋은 제품인가 그래서 이렇게 비싼건가 하는 생각을 가지고 있다가 잠깐 실망할뻔했는데요 나한테 트러블 안 나고 피부에 아무 일이 없다 그러면 잘 맞는것입니다 예전에는 손바닥에 덜어 챱챱스킨처럼 사용했는데 지인이 그게 아니라더라구요 화장솜과 함께 사용하시길 바랍니다
2831,bGZGcDNSNE5KWDVWalR5aEMwWHlMdz09,자극없고 쫀쫀 해지는 토너인듯 양도 괜찮고 재구매의사 있어요여기 토너가 미백도 되고 화장 쫀쫀하게 먹여준대서 사봣는데 만족합니다
2832,bGczZC8ycTBvOGRvcG8yZHJtM2hDQT09,자극없이 나름 순하게 무난템으로 쓰기 좋을 거 같아요 원래 좋아하는 브랜드라 만족스럽습니당
2833,bGhXZE9ieW96ZzNHWkEwT3FxWjdOdz09,말해 뭐해 말해 뭐해 사철쑥 라인은 뭐든 좋지요 전 사철쑥 라인은 날씨가 추울때 사용하고 시카 라인은 날씨가 더울 때 딱 쓰면 좋을 것 같다고 생각합니다 사철쑥 라인 진정에 되게 좋다구요 피부 진정이 필요할때 사용하면 되게 좋은 제품입니다
2834,bGlwTmZjNnp0blU4NE90ZFNJdkJtQT09,친구한테 추천받아서 구매했는데 잘 맞아서 또한번 구매했어요 콧물스킨은 아니지만 가끔은 솜으로 가끔은 그냥 손으로 바르고있어요
2835,bGo3TmQ2OC9td09ha1hBd0ZUWXRWZz09,넘버즈인 좋다고해서 구매해봤는데 저는 글쎄요 잘 모르겠어요바이오더마 좋아서 잘 사용하고있어요 촉촉하고 레이어드해서 바르기 좋네요남자친구가 써보고싶다해서 샀는데 세일하고있어서 정말저렴하게 구 매 해 슨돠남자친구가 산건데 좋다네요 근대 목이랑 색차이 심함
2836,bGpkZ3BzaldVQ3Q1dGJFL2pLWWs1UT09,피부가 촉촉하고 오래가서 건조한 느낌이 들지않아 좋습니다피부가 촉촉하고 오래가서 건조한 느낌이 들지않아 좋습니다
2837,bGtFdVJIR0JQSzdnRmF3blVpSFRFUT09,남자친구 선물로 줬는데 잘 사용하고있네요 귀차니즘 심한데 올인원이라 굿
2838,bHA3L1p5V3ZKSlNvV280N0VhdnVTQT09,남편피부타입 건성 유분적음 모공적은편 트러블나면 크게나는 타입 피부결 좀 거친편 라운드랩 기초케어들은 전부 성분착하고 끈적임없고 산뜻한 아이들로 구성되어있다는 점 으로 유명해서 인기많은 화장품이죠 토너 물타입 토너이구요 챱챱 바르는 순간 시원한 쿨링감과 함께 수분공급 피부진정이 되는 느낌이구요 향은 무향이에요 물토너다 보니 끈적이지않고 산뜻하게 발려서 남편은 깔끔하고 시원해서 좋다하며 바르더라구요 하지만 입구가 콸콸주르륵 나오다보니 양조절이 좀 힘들어 보였어요 로션 묽고 부드럽고 가벼운제형의 로션이구요 로션또한 무향입니다 이아이도 끈적임 제로이구요 와 정말 가볍고 촉촉하게 발려요 흡수도 금방되구요 흡수된 후 속 수분감있어서 좋았어요 하지만 건성이 토너 로션 만 바르기엔 보습이 너무 부족해서 토너 로션은 피부속 수분공급 피부결 정리용으로 좋을것같아요 끈적임 없고 가볍고 수분감 가득 촉촉한 토너 로션 무향 흡수력좋음 피부결정리 피부진정 대여성 민감 예민성 피부 중건성복합성 화장품 안 맞으면 홍조 트러블 나타남 피부 홍조일어났을때 좁쌀트러블 났을때 피부가 민감해졌을때 사용해주면 확실히 갈아앉아요 병풀도 좋지만 어성초도 좋아서 두개같이 섞어서 미스트병에 넣어두고 기초단계에서 맨처음 뿌려주고 세럼 크림 순으로 발라주고있는데 너무 좋아요 세일들어갔을때 꼭 쟁여두고 사용하시구요 향은 한약재풀향 이 나지만 전 신경안쓰이더라구요 대여성 민감 예민성 중건성피부 화장품 안 맞으면 홍조 나타남 한달동안 사용하면서 느낀점은 타 어성초 토너 등 정제수나 여러가지 성분 섞어 들어간 것 보다 딱 어성초추출물이다 보니 진하다는걸 느꼈구요 향도 어성초인지 약초향 이 나서 이게 찐 어성초 추출물이구나 했어요 어성초 추출물이라 해서 혹시나 피부에 오히려 자극이 가지않을까 했는데 전혀 그런점 없이 피부진정 피부수분공급에 좋았구요 제형은 잘느껴지지 않는정도의 점도의 물토너라 보시면되요 붉은끼 많은 피부얇으신분들 홍조 뜨거운 피부 예민 민감성 피부 여드름성피부 즉각 추천드리구요 특히 저는 샤워 목욕후 피부 당기거나 급 붉어졌을때 뿌려주니 바로 진정되는걸 눈으로 보고 느꼈기에 쭉 계속 사 쓸 생각이에요 꿀팁 다이소 미스트공병에 병풀 어성초 인진쑥 로 넣어 뿌려사용하면 완전 간편 최고
